#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Candida auris",,"""B16461"",""SRS5662945""",,"PDT000766947.1","2020-06-15T22:14:03Z","Kenya","blood","clinical","PDS000050610.18",9,,"SAMN13294090",,,
"Candida auris",,"""B16459"",""SRS5662944""",,"PDT000766948.1","2020-06-15T22:14:03Z","Kenya","blood","clinical","PDS000050610.18",10,,"SAMN13294091",,,
"Candida auris",,"""B16457"",""SRS5662943""",,"PDT000766949.1","2020-06-15T22:14:04Z","Kenya","blood","clinical","PDS000050610.18",1,,"SAMN13294092",,,
"Candida auris",,"""B16454"",""SRS5662942""",,"PDT000766950.1","2020-06-15T22:14:04Z","Kenya","VASCULAR TIP","clinical","PDS000050610.18",8,,"SAMN13294093",,,
"Candida auris",,"""B16451"",""SRS5662941""",,"PDT000766951.1","2020-06-15T22:14:04Z","Kenya","blood","clinical","PDS000050610.18",4,,"SAMN13294094",,,
"Candida auris",,"""B16445"",""SRS5662939""",,"PDT000766953.1","2020-06-15T22:14:05Z","Kenya","blood","clinical","PDS000050610.18",4,,"SAMN13294096",,,
"Candida auris",,"""B16441"",""SRS5662937""",,"PDT000766955.1","2020-06-15T22:14:05Z","Kenya","PLEURAL","clinical","PDS000050610.18",0,,"SAMN13294098",,,
"Candida auris",,"""B16440"",""SRS5662936""",,"PDT000766956.1","2020-06-15T22:14:06Z","Kenya","urine","clinical","PDS000050610.18",3,,"SAMN13294099",,,
"Candida auris",,"""B16439"",""SRS5662935""",,"PDT000766957.1","2020-06-15T22:14:06Z","Kenya","blood","clinical","PDS000050610.18",1,,"SAMN13294100",,,
"Candida auris",,"""B16436"",""SRS5662933""",,"PDT000766959.1","2020-06-15T22:14:06Z","Kenya","blood","clinical","PDS000050610.18",10,,"SAMN13294102",,,
"Candida auris",,"""B16433"",""SRS5662932""",,"PDT000766960.1","2020-06-15T22:14:07Z","Kenya","blood","clinical","PDS000050610.18",4,,"SAMN13294103",,,
"Candida auris",,"""B16431"",""SRS5662931""",,"PDT000766961.1","2020-06-15T22:14:07Z","Kenya","blood","clinical","PDS000050610.18",6,,"SAMN13294104",,,
"Candida auris",,"""B16425"",""SRS5663031""",,"PDT000766962.1","2020-06-15T22:14:07Z","Kenya","blood","clinical","PDS000050610.18",3,,"SAMN13294105",,,
"Candida auris",,"""AA-214"",""SRS5662920""",,"PDT000766980.1","2020-06-15T22:14:12Z","Spain: Valencia","blood","clinical","PDS000050610.18",5,,"SAMN13294198",,,
"Candida auris",,"""AA-200"",""SRS5662919""",,"PDT000766981.1","2020-06-15T22:14:12Z","Spain: Valencia","blood","clinical","PDS000050610.18",4,,"SAMN13294199",,,
"Candida auris",,"""AA-194"",""SRS5662918""",,"PDT000766982.1","2020-06-15T22:14:13Z","Spain: Valencia","blood","clinical","PDS000050610.18",4,,"SAMN13294200",,,
"Candida auris","B18532","""B18532"",""SRS6891487""",,"PDT000783950.1","2020-07-07T17:16:18Z","USA: Florida","sputum","clinical","PDS000050610.18",0,,"SAMN14925596",,,
"Candida auris","B18531","""B18531"",""SRS6891486""",,"PDT000783951.1","2020-07-07T17:16:19Z","USA: Florida","sputum","clinical","PDS000050610.18",0,,"SAMN14925595",,,
"Candida auris","B18530","""B18530"",""SRS6891485""",,"PDT000783952.1","2020-07-07T17:16:20Z","USA: Florida","aspirate","clinical","PDS000050610.18",0,,"SAMN14925594",,,
"Candida auris","B18529","""B18529"",""SRS6891484""",,"PDT000783953.1","2020-07-07T17:16:20Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN14925593",,,
"Candida auris","B18528","""B18528"",""SRS6891483""",,"PDT000783954.1","2020-07-07T17:16:21Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN14925592",,,
"Candida auris","B18527","""B18527"",""SRS6891482""",,"PDT000783955.1","2020-07-07T17:16:21Z","USA: Florida","sputum","clinical","PDS000050610.18",3,,"SAMN14925591",,,
"Candida auris","B18526","""B18526"",""SRS6891481""",,"PDT000783956.1","2020-07-07T17:16:22Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN14925590",,,
"Candida auris","B17981","""B17981"",""SRS6891480""",,"PDT000783957.1","2020-07-07T17:16:22Z","USA: Florida","blood","clinical","PDS000050610.18",5,,"SAMN14925589",,,
"Candida auris","B16820","""B16820"",""SRS6891479""",,"PDT000783958.1","2020-07-07T17:16:22Z","USA: Florida","urine","clinical","PDS000050610.18",1,,"SAMN14925562",,,
"Candida auris","B17980","""B17980"",""SRS6891478""",,"PDT000783959.1","2020-07-07T17:16:23Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN14925588",,,
"Candida auris","B17979","""B17979"",""SRS6891477""",,"PDT000783960.1","2020-07-07T17:16:23Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN14925587",,,
"Candida auris","B17915","""B17915"",""SRS6891476""",,"PDT000783961.1","2020-07-07T17:16:23Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN14925586",,,
"Candida auris","B17914","""B17914"",""SRS6891475""",,"PDT000783962.1","2020-07-07T17:16:24Z","USA: Florida","Bronchial washings","clinical","PDS000050610.18",3,,"SAMN14925585",,,
"Candida auris","B17913","""B17913"",""SRS6891474""",,"PDT000783963.1","2020-07-07T17:16:24Z","USA: Florida","wound","clinical","PDS000050610.18",3,,"SAMN14925584",,,
"Candida auris","B17912","""B17912"",""SRS6891473""",,"PDT000783964.1","2020-07-07T17:16:24Z","USA: Florida","not available","clinical","PDS000050610.18",0,,"SAMN14925583",,,
"Candida auris","B17911","""B17911"",""SRS6891472""",,"PDT000783965.1","2020-07-07T17:16:25Z","USA: Florida","urine","clinical","PDS000050610.18",3,,"SAMN14925582",,,
"Candida auris","B17910","""B17910"",""SRS6891471""",,"PDT000783966.1","2020-07-07T17:16:25Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN14925581",,,
"Candida auris","B17909","""B17909"",""SRS6891470""",,"PDT000783967.1","2020-07-07T17:16:26Z","USA: Florida","blood","clinical","PDS000050610.18",6,,"SAMN14925580",,,
"Candida auris","B17908","""B17908"",""SRS6891469""",,"PDT000783968.1","2020-07-07T17:16:27Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN14925579",,,
"Candida auris","B17905","""B17905"",""SRS6891466""",,"PDT000783971.1","2020-07-07T17:16:28Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN14925577",,,
"Candida auris","B17904","""B17904"",""SRS6891465""",,"PDT000783972.1","2020-07-07T17:16:28Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",2,,"SAMN14925576",,,
"Candida auris","B17798","""B17798"",""SRS6891464""",,"PDT000783973.1","2020-07-07T17:16:28Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN14925575",,,
"Candida auris","B17656","""B17656"",""SRS6891463""",,"PDT000783974.1","2020-07-07T17:16:29Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",3,,"SAMN14925574",,,
"Candida auris","B17655","""B17655"",""SRS6891462""",,"PDT000783975.1","2020-07-07T17:16:29Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",0,,"SAMN14925573",,,
"Candida auris","B17654","""B17654"",""SRS6891461""",,"PDT000783976.1","2020-07-07T17:16:30Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",1,,"SAMN14925572",,,
"Candida auris","B17653","""B17653"",""SRS6891460""",,"PDT000783977.1","2020-07-07T17:16:30Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",2,,"SAMN14925571",,,
"Candida auris","B17651","""B17651"",""SRS6891459""",,"PDT000783978.1","2020-07-07T17:16:31Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN14925570",,,
"Candida auris","B17054","""B17054"",""SRS6891453""",,"PDT000783983.1","2020-07-07T17:16:33Z","USA: Florida","urine","clinical","PDS000050610.18",1,,"SAMN14925566",,,
"Candida auris","B17050","""B17050"",""SRS6891451""",,"PDT000783985.1","2020-07-07T17:16:34Z","USA: Florida","urine","clinical","PDS000050610.18",1,,"SAMN14925564",,,
"Candida auris","B18759","""B18759"",""SRS6891450""",,"PDT000783986.1","2020-07-07T17:16:35Z","USA: Florida","blood","clinical","PDS000050610.18",2,,"SAMN14925608",,,
"Candida auris","B18754","""B18754"",""SRS6891449""",,"PDT000783987.1","2020-07-07T17:16:35Z","USA: Florida","Fluid_body","clinical","PDS000050610.18",1,,"SAMN14925607",,,
"Candida auris","B18734","""B18734"",""SRS6891448""",,"PDT000783988.1","2020-07-07T17:16:36Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",0,,"SAMN14925606",,,
"Candida auris","B18733","""B18733"",""SRS6891447""",,"PDT000783989.1","2020-07-07T17:16:36Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",2,,"SAMN14925605",,,
"Candida auris","B18732","""B18732"",""SRS6891446""",,"PDT000783990.1","2020-07-07T17:16:37Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",1,,"SAMN14925604",,,
"Candida auris","B18669","""B18669"",""SRS6891445""",,"PDT000783991.1","2020-07-07T17:16:37Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",4,,"SAMN14925603",,,
"Candida auris","B18668","""B18668"",""SRS6891444""",,"PDT000783992.1","2020-07-07T17:16:37Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",17,,"SAMN14925602",,,
"Candida auris","B18667","""B18667"",""SRS6891443""",,"PDT000783993.1","2020-07-07T17:16:38Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",2,,"SAMN14925601",,,
"Candida auris","B18666","""B18666"",""SRS6891442""",,"PDT000783994.1","2020-07-07T17:16:38Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",2,,"SAMN14925600",,,
"Candida auris","B18665","""B18665"",""SRS6891441""",,"PDT000783995.1","2020-07-07T17:16:39Z","USA: Florida","Axilla and Groin","clinical","PDS000050610.18",5,,"SAMN14925599",,,
"Candida auris","B17018","""B17018"",""SRS6891440""",,"PDT000783996.1","2020-07-07T17:16:39Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN14925563",,,
"Candida auris","B18534","""B18534"",""SRS6891439""",,"PDT000783997.1","2020-07-07T17:16:39Z","USA: Florida","Ulcer","clinical","PDS000050610.18",2,,"SAMN14925598",,,
"Candida auris","B18533","""B18533"",""SRS6891438""",,"PDT000783998.1","2020-07-07T17:16:39Z","USA: Florida","blood","clinical","PDS000050610.18",1,,"SAMN14925597",,,
"Candida auris",,"""A1"",""SRS4986047""",,"PDT000816160.1","2020-08-17T13:03:54Z","China: Shenyang",,"clinical","PDS000050610.18",10,,"SAMN12083544","GCA_014217455.1",,
"Candida auris","B18925","""B18925"",""SRS7267133""",,"PDT000822830.1","2020-08-28T14:16:16Z","USA: Florida","blood","clinical","PDS000050610.18",1,,"SAMN15878084",,,
"Candida auris","B18906","""B18906"",""SRS7267131""",,"PDT000822832.1","2020-08-28T14:16:16Z","USA: Florida","blood","clinical","PDS000050610.18",3,,"SAMN15878082",,,
"Candida auris","B18891","""B18891"",""SRS7267130""",,"PDT000822833.1","2020-08-28T14:16:17Z","USA: Florida","blood","clinical","PDS000050610.18",0,,"SAMN15878081",,,
"Candida auris","B18908","""B18908"",""SRS7267129""",,"PDT000822834.1","2020-08-28T14:16:17Z","USA: Florida","blood","clinical","PDS000050610.18",5,,"SAMN15878080",,,
"Candida auris","B18830","""B18830"",""SRS7267128""",,"PDT000822835.1","2020-08-28T14:16:17Z","USA: Florida","urine","clinical","PDS000050610.18",5,,"SAMN15878079",,,
"Candida auris","B18919","""B18919"",""SRS7267127""",,"PDT000822836.1","2020-08-28T14:16:17Z","USA: Florida","sputum","clinical","PDS000050610.18",2,,"SAMN15878078",,,
"Candida auris","B18833","""B18833"",""SRS7267126""",,"PDT000822837.1","2020-08-28T14:16:18Z","USA: Florida","wound","clinical","PDS000050610.18",1,,"SAMN15878077",,,
"Candida auris","B18811","""B18811"",""SRS7267125""",,"PDT000822838.1","2020-08-28T14:16:18Z","USA: Florida","urine","clinical","PDS000050610.18",2,,"SAMN15878093",,,
"Candida auris","B18996","""B18996"",""SRS7267124""",,"PDT000822839.1","2020-08-28T14:16:18Z","USA: Florida","blood","clinical","PDS000050610.18",8,,"SAMN15878092",,,
"Candida auris","B18995","""B18995"",""SRS7267123""",,"PDT000822840.1","2020-08-28T14:16:18Z","USA: Florida","wound","clinical","PDS000050610.18",7,,"SAMN15878091",,,
"Candida auris","B18982","""B18982"",""SRS7267122""",,"PDT000822841.1","2020-08-28T14:16:19Z","USA: Florida","blood","clinical","PDS000050610.18",1,,"SAMN15878090",,,
"Candida auris","B18981","""B18981"",""SRS7267121""",,"PDT000822842.1","2020-08-28T14:16:19Z","USA: Florida","Bronchial washings","clinical","PDS000050610.18",2,,"SAMN15878089",,,
"Candida auris","B18977","""B18977"",""SRS7267119""",,"PDT000822844.1","2020-08-28T14:16:19Z","USA: Florida","blood","clinical","PDS000050610.18",2,,"SAMN15878087",,,
"Candida auris","B18976","""B18976"",""SRS7267118""",,"PDT000822845.1","2020-08-28T14:16:20Z","USA: Florida","urine","clinical","PDS000050610.18",5,,"SAMN15878086",,,
"Candida auris","B18832","""B18832"",""SRS7267116""",,"PDT000822847.1","2020-08-28T14:16:20Z","USA: Florida","Bronchial washings","clinical","PDS000050610.18",0,,"SAMN15878076",,,
"Candida auris","B18926","""B18926"",""SRS7267115""",,"PDT000822848.1","2020-08-28T14:16:20Z","USA: Florida","blood","clinical","PDS000050610.18",2,,"SAMN15878075",,,
"Candida auris","B19025","""B19025"",""SRS7485723""",,"PDT000856498.1","2020-10-07T12:26:49Z","USA: Florida","urine","clinical","PDS000050610.18",5,,"SAMN16376892",,,
"Candida auris","B19007","""B19007"",""SRS7485716""",,"PDT000856499.1","2020-10-07T12:26:49Z","USA: Florida","urine","clinical","PDS000050610.18",1,,"SAMN16376898",,,
"Candida auris","B19006","""B19006"",""SRS7485715""",,"PDT000856500.1","2020-10-07T12:26:50Z","USA: Florida","blood","clinical","PDS000050610.18",1,,"SAMN16376897",,,
"Candida auris","B18997","""B18997"",""SRS7485714""",,"PDT000856501.1","2020-10-07T12:26:50Z","USA: Florida","urine","clinical","PDS000050610.18",1,,"SAMN16376896",,,
"Candida auris","B19132","""B19132"",""SRS7485713""",,"PDT000856502.1","2020-10-07T12:26:50Z","USA: Florida","Trachea aspirate","clinical","PDS000050610.18",6,,"SAMN16376906",,,
"Candida auris","B19131","""B19131"",""SRS7485711""",,"PDT000856503.1","2020-10-07T12:26:51Z","USA: Florida","blood","clinical","PDS000050610.18",6,,"SAMN16376907",,,
"Candida auris","B19030","""B19030"",""SRS7485704""",,"PDT000856505.1","2020-10-07T12:26:51Z","USA: Florida","urine","clinical","PDS000050610.18",4,,"SAMN16376895",,,
"Candida auris","B19029","""B19029"",""SRS7485703""",,"PDT000856506.1","2020-10-07T12:26:52Z","USA: Florida","urine","clinical","PDS000050610.18",0,,"SAMN16376894",,,
"Candida auris","B19026","""B19026"",""SRS7485702""",,"PDT000856507.1","2020-10-07T12:26:52Z","USA: Florida","sputum","clinical","PDS000050610.18",6,,"SAMN16376893",,,
"Candida auris","B19024","""B19024"",""SRS7485722""",,"PDT000856509.1","2020-10-07T13:26:41Z","USA: Florida","blood","clinical","PDS000050610.18",3,,"SAMN16376891",,,
"Candida auris","B18812","""B18812"",""SRS7485721""",,"PDT000856510.1","2020-10-07T13:26:41Z","USA: Florida","aspirate","clinical","PDS000050610.18",11,,"SAMN16376890",,,
"Candida auris","B19069","""B19069"",""SRS7485720""",,"PDT000856511.1","2020-10-07T13:26:42Z","USA: Florida","sputum","clinical","PDS000050610.18",3,,"SAMN16376899",,,
"Candida auris","B18933","""B18933"",""SRS7485719""",,"PDT000856512.1","2020-10-07T13:26:42Z","USA: Florida","blood","clinical","PDS000050610.18",2,,"SAMN16376889",,,
"Candida auris","B19066","""B19066"",""SRS7485709""",,"PDT000856516.1","2020-10-07T13:26:44Z","USA: Florida","aspirate","clinical","PDS000050610.18",1,,"SAMN16376904",,,
"Candida auris","B19065","""B19065"",""SRS7485708""",,"PDT000856517.1","2020-10-07T13:26:45Z","USA: Florida","blood","clinical","PDS000050610.18",2,,"SAMN16376903",,,
"Candida auris","B19062","""B19062"",""SRS7485707""",,"PDT000856518.1","2020-10-07T13:26:45Z","USA: Florida","wound","clinical","PDS000050610.18",8,,"SAMN16376902",,,
"Candida auris","B19056","""B19056"",""SRS7485706""",,"PDT000856519.1","2020-10-07T13:26:46Z","USA: Florida","urine","clinical","PDS000050610.18",2,,"SAMN16376901",,,
"Candida auris","B19055","""B19055"",""SRS7485705""",,"PDT000856520.1","2020-10-07T13:26:46Z","USA: Florida","blood","clinical","PDS000050610.18",2,,"SAMN16376900",,,
"Candida auris","UCLA_455","""D"",""SRS7601361"",""UCLA_455"",""UCLA_D1""",,"PDT000928355.1","2021-01-05T22:18:20Z","USA: California","Inguinal/Axillary","clinical","PDS000050610.18",4,,"SAMN16575197",,,
"Candida auris","UCLA_439","""C"",""SRS7601358"",""UCLA_439"",""UCLA_C1""",,"PDT000928356.1","2021-01-05T22:18:20Z","USA: California","Inguinal/Axillary","clinical","PDS000050610.18",4,,"SAMN16575196",,,
"Candida auris","UCLA_154","""A"",""SRS7601359"",""UCLA_154"",""UCLA_A2""",,"PDT000928357.1","2021-01-05T22:18:20Z","USA: California","Tracheal Suction","clinical","PDS000050610.18",1,,"SAMN16575195",,,
"Candida auris","UCLA_145","""A"",""SRS7601357"",""UCLA_145"",""UCLA_A1""",,"PDT000928358.1","2021-01-05T22:18:21Z","USA: California","Inguinal/Axillary","clinical","PDS000050610.18",2,,"SAMN16575194",,,
"Candida auris","WM-18.177","""SRS6430118"",""WM-18.177"",""WM_18.177""",,"PDT000942693.1","2021-01-28T15:20:48Z","South Africa","Blood culture","clinical","PDS000050610.18",2,,"SAMN13938673",,,
"Candida auris","WM-18.176","""SRS6430117"",""WM-18.176"",""WM_18.176""",,"PDT000942694.1","2021-01-28T15:20:48Z","Australia","Blood culture","clinical","PDS000050610.18",8,,"SAMN13938672",,,
"Candida auris","WM-18.197","""SRS6430116"",""WM-18.197"",""WM_18.197""",,"PDT000942695.1","2021-01-28T15:20:49Z","Australia","throat","clinical","PDS000050610.18",24,,"SAMN13938671",,,
"Candida auris","WM-18.180","""SRS6430115"",""WM-18.180"",""WM_18.180""",,"PDT000942696.1","2021-01-28T15:20:49Z","Australia","nose swab","clinical","PDS000050610.18",11,,"SAMN13938670",,,
"Candida auris","WM-18.190","""SRS6430114"",""WM-18.190"",""WM_18.190""",,"PDT000942697.1","2021-01-28T15:20:49Z","Australia","Groin","clinical","PDS000050610.18",1,,"SAMN13938669",,,
"Candida auris","WM-18.189","""SRS6430113"",""WM-18.189"",""WM_18.189""",,"PDT000942698.1","2021-01-28T15:20:50Z","Australia","Axilla swab","clinical","PDS000050610.18",2,,"SAMN13938668",,,
"Candida auris","WM-18.188","""SRS6430112"",""WM-18.188"",""WM_18.188""",,"PDT000942699.1","2021-01-28T15:20:50Z","Australia","sputum","clinical","PDS000050610.18",0,,"SAMN13938667",,,
"Candida auris","WM-18.187","""SRS6430111"",""WM-18.187"",""WM_18.187""",,"PDT000942700.1","2021-01-28T15:20:50Z","Australia","Axilla swab","clinical","PDS000050610.18",1,,"SAMN13938666",,,
"Candida auris","WM-18.179","""SRS6430104"",""WM-18.179"",""WM_18.179""",,"PDT000942707.1","2021-01-28T15:20:53Z","South Africa","Blood culture","clinical","PDS000050610.18",0,,"SAMN13938675",,,
"Candida auris","WM-18.178","""SRS6430103"",""WM-18.178"",""WM_18.178""",,"PDT000942708.1","2021-01-28T15:20:53Z","South Africa","Blood culture","clinical","PDS000050610.18",1,,"SAMN13938674",,,
"Candida auris","WM-18.182","""SRS6430102"",""WM-18.182"",""WM_18.182""",,"PDT000942709.1","2021-01-28T15:20:53Z","Australia","sputum","clinical","PDS000050610.18",0,,"SAMN13938665",,,
"Candida auris","WM-18.181","""SRS6430101"",""WM-18.181"",""WM_18.181""",,"PDT000942710.1","2021-01-28T15:20:53Z","Australia","Wound swab PICC site","clinical","PDS000050610.18",3,,"SAMN13938664",,,
"Candida auris","AR-0384","""AR-0384"",""SRS7124112""",,"PDT000942722.1","2021-01-28T15:20:57Z",,,"clinical","PDS000050610.18",10,,"SAMN15689535",,,
"Candida auris","AR-0383","""AR-0383"",""SRS7124101""",,"PDT000942733.1","2021-01-28T15:21:01Z",,,"clinical","PDS000050610.18",2,,"SAMN15689534",,,
"Candida auris","B17721","""B17721"",""SRS7895654""",,"PDT000945386.2","2021-01-29T16:52:11Z","USA: California",,"clinical","PDS000050610.18",0,,"SAMN15834475","GCA_016772175.1",,
"Candida auris","B12631","""B12631"",""SRS3855173""",,"PDT000945387.2","2021-01-29T16:53:04Z","USA: Indiana","Arm","clinical","PDS000050610.18",23,,"SAMN10141991","GCA_016772195.1",,
"Candida auris","B19285","""B19285"",""SRS9019189""",,"PDT001051713.1","2021-05-31T05:22:00Z","USA","urine","clinical","PDS000050610.18",4,,"SAMN19269189",,,
"Candida auris","B19584","""B19584"",""SRS9019185""",,"PDT001051717.1","2021-05-31T05:22:01Z","USA","not available","clinical","PDS000050610.18",2,,"SAMN19269187",,,
"Candida auris","B19944","""B19944"",""SRS9019184""",,"PDT001051718.1","2021-05-31T05:22:02Z","USA","sputum","clinical","PDS000050610.18",9,,"SAMN19269186",,,
"Candida auris","B19985","""B19985"",""SRS9019183""",,"PDT001051719.1","2021-05-31T05:22:02Z","USA","wound","clinical","PDS000050610.18",7,,"SAMN19269185",,,
"Candida auris","B19983","""B19983"",""SRS9019182""",,"PDT001051720.1","2021-05-31T05:22:03Z","USA","wound","clinical","PDS000050610.18",7,,"SAMN19269184",,,
"Candida auris","B19920","""B19920"",""SRS9019180""",,"PDT001051722.1","2021-05-31T05:22:03Z","USA","urine","clinical","PDS000050610.18",6,,"SAMN19269182",,,
"Candida auris","B19913","""B19913"",""SRS9019179""",,"PDT001051723.1","2021-05-31T05:22:03Z","USA","blood","clinical","PDS000050610.18",4,,"SAMN19269181",,,
"Candida auris","B19448","""B19448"",""SRS9019178""",,"PDT001051724.1","2021-05-31T05:22:04Z","USA","Leg","clinical","PDS000050610.18",2,,"SAMN19269180",,,
"Candida auris","BJCA002","""BJCA002"",""CaurisBJCA002"",""SRS8023109""",,"PDT001072394.1","2021-06-16T15:31:03Z","China: Beijing",,"clinical","PDS000050610.18",12,,"SAMN17301359","GCA_018902005.1",,
"Candida auris","B18683","""B18683"",""SRS8712700""",,"PDT001186932.1","2021-11-29T18:35:06Z","Kenya","skin swab","clinical","PDS000050610.18",28,,"SAMN18754594",,,
"Candida auris","B17835","""B17835"",""SRS8712699""",,"PDT001186933.1","2021-11-29T18:35:07Z","USA","Nose","clinical","PDS000050610.18",3,,"SAMN18754593",,,
"Candida auris",,"""B18278"",""SRS11626738""",,"PDT001221571.1","2022-01-12T16:32:34Z","USA: California","Axilla and Groin","clinical","PDS000050610.18",6,,"SAMN24811652",,,
"Candida auris",,"""B17834"",""SRS11626761""",,"PDT001221573.1","2022-01-12T17:28:34Z","USA: California","Nose","clinical","PDS000050610.18",0,,"SAMN24811610",,,
"Candida auris",,"""C46008"",""SRS11626760""",,"PDT001221574.1","2022-01-12T17:28:34Z","USA: California","Axilla and Groin","clinical","PDS000050610.18",0,,"SAMN24811672",,,
"Candida auris",,"""C46002"",""SRS11626759""",,"PDT001221575.1","2022-01-12T17:28:34Z","USA: California","Axilla and Groin","clinical","PDS000050610.18",2,,"SAMN24811671",,,
